 t[sec]              X[m]			Y[m]            Vx[m/s]            Vy[m/s] 
2.156000E-09        2.292208E-03        2.712766E-03         -3.843046E+06        -3.885151E+06        
2.157000E-09        2.288342E-03        2.708908E-03         -3.865854E+06        -3.858072E+06        
2.158000E-09        2.284454E-03        2.705078E-03         -3.888471E+06        -3.830834E+06        
2.159000E-09        2.280543E-03        2.701274E-03         -3.910897E+06        -3.803438E+06        
2.160000E-09        2.276610E-03        2.697498E-03         -3.933129E+06        -3.775885E+06        
2.161000E-09        2.272654E-03        2.693750E-03         -3.955168E+06        -3.748176E+06        
2.162000E-09        2.268677E-03        2.690030E-03         -3.977011E+06        -3.720314E+06        
2.163000E-09        2.264679E-03        2.686337E-03         -3.998658E+06        -3.692298E+06        
2.164000E-09        2.260659E-03        2.682673E-03         -4.020107E+06        -3.664131E+06        
2.165000E-09        2.256617E-03        2.679038E-03         -4.041358E+06        -3.635815E+06        
2.166000E-09        2.252555E-03        2.675430E-03         -4.062410E+06        -3.607349E+06        
2.167000E-09        2.248472E-03        2.671851E-03         -4.083261E+06        -3.578736E+06        
2.168000E-09        2.244368E-03        2.668301E-03         -4.103911E+06        -3.549978E+06        
2.169000E-09        2.240243E-03        2.664780E-03         -4.124358E+06        -3.521075E+06        
2.170000E-09        2.236099E-03        2.661288E-03         -4.144602E+06        -3.492030E+06        
2.171000E-09        2.231934E-03        2.657826E-03         -4.164641E+06        -3.462842E+06        
2.172000E-09        2.227750E-03        2.654392E-03         -4.184474E+06        -3.433515E+06        
2.173000E-09        2.223545E-03        2.650988E-03         -4.204101E+06        -3.404049E+06        
2.174000E-09        2.219322E-03        2.647614E-03         -4.223521E+06        -3.374446E+06        
2.175000E-09        2.215079E-03        2.644269E-03         -4.242732E+06        -3.344708E+06        
2.176000E-09        2.210817E-03        2.640954E-03         -4.261734E+06        -3.314835E+06        
2.177000E-09        2.206537E-03        2.637669E-03         -4.280525E+06        -3.284829E+06        
2.178000E-09        2.202238E-03        2.634414E-03         -4.299105E+06        -3.254692E+06        
2.179000E-09        2.197920E-03        2.631190E-03         -4.317473E+06        -3.224425E+06        
2.180000E-09        2.193585E-03        2.627996E-03         -4.335628E+06        -3.194030E+06        
2.181000E-09        2.189231E-03        2.624832E-03         -4.353569E+06        -3.163508E+06        
2.182000E-09        2.184860E-03        2.621700E-03         -4.371295E+06        -3.132861E+06        
2.183000E-09        2.180471E-03        2.618598E-03         -4.388805E+06        -3.102090E+06        
2.184000E-09        2.176065E-03        2.615526E-03         -4.406098E+06        -3.071197E+06        
2.185000E-09        2.171642E-03        2.612486E-03         -4.423175E+06        -3.040183E+06        
2.186000E-09        2.167202E-03        2.609477E-03         -4.440033E+06        -3.009050E+06        
2.187000E-09        2.162745E-03        2.606499E-03         -4.456671E+06        -2.977799E+06        
2.188000E-09        2.158272E-03        2.603553E-03         -4.473090E+06        -2.946433E+06        
2.189000E-09        2.153783E-03        2.600638E-03         -4.489288E+06        -2.914951E+06        
2.190000E-09        2.149277E-03        2.597755E-03         -4.505265E+06        -2.883357E+06        
2.191000E-09        2.144756E-03        2.594903E-03         -4.521019E+06        -2.851651E+06        
2.192000E-09        2.140220E-03        2.592083E-03         -4.536550E+06        -2.819835E+06        
2.193000E-09        2.135668E-03        2.589295E-03         -4.551857E+06        -2.787911E+06        
2.194000E-09        2.131101E-03        2.586539E-03         -4.566939E+06        -2.755880E+06        
2.195000E-09        2.126519E-03        2.583816E-03         -4.581796E+06        -2.723744E+06        
2.196000E-09        2.121923E-03        2.581124E-03         -4.596427E+06        -2.691504E+06        
2.197000E-09        2.117312E-03        2.578465E-03         -4.610831E+06        -2.659163E+06        
2.198000E-09        2.112687E-03        2.575838E-03         -4.625008E+06        -2.626721E+06        
2.199000E-09        2.108048E-03        2.573244E-03         -4.638956E+06        -2.594180E+06        
2.200000E-09        2.103395E-03        2.570682E-03         -4.652675E+06        -2.561542E+06        
2.201000E-09        2.098729E-03        2.568154E-03         -4.666165E+06        -2.528809E+06        
2.202000E-09        2.094050E-03        2.565658E-03         -4.679425E+06        -2.495981E+06        
2.203000E-09        2.089357E-03        2.563195E-03         -4.692453E+06        -2.463061E+06        
2.204000E-09        2.084652E-03        2.560765E-03         -4.705250E+06        -2.430051E+06        
2.205000E-09        2.079934E-03        2.558368E-03         -4.717815E+06        -2.396951E+06        
2.206000E-09        2.075204E-03        2.556004E-03         -4.730146E+06        -2.363764E+06        
2.207000E-09        2.070462E-03        2.553673E-03         -4.742245E+06        -2.330491E+06        
2.208000E-09        2.065708E-03        2.551376E-03         -4.754109E+06        -2.297134E+06        
2.209000E-09        2.060942E-03        2.549112E-03         -4.765739E+06        -2.263694E+06        
2.210000E-09        2.056165E-03        2.546882E-03         -4.777133E+06        -2.230174E+06        
2.211000E-09        2.051377E-03        2.544686E-03         -4.788292E+06        -2.196574E+06        
2.212000E-09        2.046577E-03        2.542523E-03         -4.799214E+06        -2.162897E+06        
2.213000E-09        2.041767E-03        2.540394E-03         -4.809900E+06        -2.129144E+06        
2.214000E-09        2.036947E-03        2.538298E-03         -4.820348E+06        -2.095316E+06        
2.215000E-09        2.032117E-03        2.536237E-03         -4.830558E+06        -2.061416E+06        
2.216000E-09        2.027276E-03        2.534210E-03         -4.840530E+06        -2.027446E+06        
2.217000E-09        2.022426E-03        2.532216E-03         -4.850263E+06        -1.993406E+06        
2.218000E-09        2.017566E-03        2.530257E-03         -4.859757E+06        -1.959298E+06        
2.219000E-09        2.012697E-03        2.528332E-03         -4.869010E+06        -1.925125E+06        
2.220000E-09        2.007819E-03        2.526441E-03         -4.878024E+06        -1.890887E+06        
2.221000E-09        2.002932E-03        2.524584E-03         -4.886796E+06        -1.856587E+06        
2.222000E-09        1.998037E-03        2.522762E-03         -4.895328E+06        -1.822226E+06        
2.223000E-09        1.993133E-03        2.520974E-03         -4.903618E+06        -1.787806E+06        
2.224000E-09        1.988222E-03        2.519221E-03         -4.911666E+06        -1.753329E+06        
2.225000E-09        1.983302E-03        2.517502E-03         -4.919471E+06        -1.718796E+06        
2.226000E-09        1.978375E-03        2.515818E-03         -4.927034E+06        -1.684209E+06        
2.227000E-09        1.973441E-03        2.514168E-03         -4.934353E+06        -1.649569E+06        
2.228000E-09        1.968499E-03        2.512553E-03         -4.941429E+06        -1.614879E+06        
2.229000E-09        1.963551E-03        2.510973E-03         -4.948262E+06        -1.580141E+06        
2.230000E-09        1.958596E-03        2.509428E-03         -4.954849E+06        -1.545355E+06        
2.231000E-09        1.953635E-03        2.507917E-03         -4.961193E+06        -1.510524E+06        
2.232000E-09        1.948668E-03        2.506442E-03         -4.967291E+06        -1.475649E+06        
2.233000E-09        1.943695E-03        2.505001E-03         -4.973145E+06        -1.440732E+06        
2.234000E-09        1.938716E-03        2.503595E-03         -4.978753E+06        -1.405774E+06        
2.235000E-09        1.933732E-03        2.502224E-03         -4.984115E+06        -1.370779E+06        
2.236000E-09        1.928742E-03        2.500889E-03         -4.989231E+06        -1.335746E+06        
2.237000E-09        1.923748E-03        2.499588E-03         -4.994101E+06        -1.300678E+06        
2.238000E-09        1.918750E-03        2.498322E-03         -4.998724E+06        -1.265577E+06        
2.239000E-09        1.913747E-03        2.497092E-03         -5.003101E+06        -1.230445E+06        
2.240000E-09        1.908739E-03        2.495897E-03         -5.007231E+06        -1.195282E+06        
2.241000E-09        1.903728E-03        2.494737E-03         -5.011114E+06        -1.160092E+06        
2.242000E-09        1.898713E-03        2.493612E-03         -5.014749E+06        -1.124875E+06        
2.243000E-09        1.893695E-03        2.492522E-03         -5.018137E+06        -1.089633E+06        
2.244000E-09        1.888674E-03        2.491468E-03         -5.021278E+06        -1.054368E+06        
2.245000E-09        1.883650E-03        2.490449E-03         -5.024170E+06        -1.019082E+06        
2.246000E-09        1.878623E-03        2.489465E-03         -5.026815E+06        -9.837771E+05        
2.247000E-09        1.873594E-03        2.488516E-03         -5.029211E+06        -9.484541E+05        
